id,image,source
924.0,3b22ba62-b21a-4b3f-a9a8-0e5d21841fab.png,3.0
929.0,7ca8906d-63b1-4fb0-ac20-c7daf4b6d8ec.png,0.0
942.0,ae335f18-7220-4f3e-8e15-6100e7a6611c.png,0.0
942.0,a27c55df-c422-4086-b92f-393a5c26f18d.png,0.0
946.0,14278c87-d23c-4502-b36b-5689a61c857a.png,5.0
948.0,284c26ec-2357-46b2-af5e-165dbb800119.png,5.0
956.0,8ca06a8b-3d97-4feb-9744-14726ec07f11.png,5.0
1016.0,1dd7c445-b894-4345-bbf7-ceaf425c703d.png,6.0
1032.0,f3e81e39-513d-40a3-b3af-71528afc756a.png,0.0
1040.0,4bacf905-a1c1-4b6e-98f9-4e31eb95bf04.png,0.0
1040.0,769da35c-9f5c-40b8-b5f0-4eab8fe9233e.png,0.0
1041.0,8989195e-7e51-4b6f-bb54-1f992d8dd687.png,3.0
1041.0,40cc632a-c93a-4001-ac0c-6c53c3c605ac.png,3.0
1058.0,5b10b494-9436-4de7-91bd-4e6acf07db31.png,3.0
1069.0,4cad40f2-9ccc-4d30-a50b-5a35b500ef32.png,0.0
1070.0,f9624d9a-bd5d-4007-a647-bb83f900cfe3.png,6.0
1070.0,240b207a-8336-4e30-8d2b-faceb13acc94.png,6.0
1070.0,1e9686c6-9b0d-466c-a02e-69c98eb12965.png,6.0
1074.0,abdad98f-3e0f-4c9b-8db6-fd19dd67bd0e.png,1.0
1088.0,c8b405de-50bc-493c-98e5-e997d37b5c56.png,2.0
1091.0,fe89228e-9362-4240-badd-3570bbaeaf2e.png,5.0
1105.0,30cd157a-ded9-4676-9fce-3b069250f556.png,0.0
1117.0,051d9115-1c26-4675-928e-dac6bd3c5928.png,0.0
1125.0,2bd61d98-1a78-406b-a694-aed93b1c9690.png,5.0
1126.0,d08d6476-0837-48e6-bca4-a5c92acfd6d5.png,0.0
1126.0,75e5d23a-942d-446b-b018-7ba6ac484ce0.png,0.0
1137.0,eab1521e-b6fe-4a17-b038-373b33fec0be.png,0.0
1137.0,8bee6777-5d39-49ba-97c0-109ab8f1fc97.png,0.0
1140.0,48e81634-967e-4de2-b49c-a16f5ef14e66.png,0.0
1140.0,a6a11c28-176e-4275-973f-3050d512563e.png,0.0
1140.0,e9969a78-2f27-4c99-a5d1-0f4b31ac59f5.png,0.0
1173.0,367ae899-2239-46a6-848f-582175a271ef.png,1.0
1242.0,11644148-1ded-49d2-8610-874594f86e28.png,0.0
1242.0,f7ff77a3-62e4-4584-8291-4590a0bace7e.png,0.0
1242.0,093af0cb-414a-4e61-b273-ef579e54d143.png,0.0
1249.0,99daee99-b928-4ee2-8403-f31ec3a4b3c6.png,0.0
1279.0,52f038d7-6704-4924-9ea0-685bbc02bad7.png,4.0
1313.0,c5d96191-dbfa-4af2-95eb-4247c788f728.png,5.0
1313.0,e8c12ad1-f8a4-4c32-8c81-f11eba7bd555.png,5.0
1313.0,743d149b-aa9b-4c7c-ae3b-7454e5162643.png,5.0
1313.0,6d3641e8-e04e-48aa-85e3-2c84643b35f8.png,5.0
1341.0,bec5ee4c-0b17-4b71-b64a-00a166ab0b57.png,3.0
1344.0,bad16cc1-f283-4962-85bd-556de035e4e6.png,0.0
1353.0,10ea9943-bf39-4bdb-8062-5a8c0c1be529.png,5.0
1359.0,d1bbf4ea-e114-41de-94f7-3ddbaa3743d8.png,2.0
1401.0,17d8c15e-b8a2-49db-8a29-b5918985daf7.png,6.0
1446.0,73612887-d7da-4b0b-b8e6-51d158750397.png,0.0
1446.0,b1854e5f-1010-4a3e-b88c-07c3c57237ec.png,0.0
1447.0,2fec69f4-4860-4b51-a15d-eae0cf595c6b.png,0.0
1467.0,9c2ad447-4d89-423a-9f76-a06589c5e528.png,5.0
1467.0,fa8a4253-3c4d-4403-9243-877146f5db9d.png,5.0
1468.0,73a06b1b-5592-4e26-9c27-47f19bb96aca.png,0.0
1468.0,a5d674a2-1d58-4359-b24e-8e464b23e54c.png,0.0
1485.0,6363cbbc-9b8c-4663-83f9-99419652fcbf.png,5.0
1501.0,38058c57-dcfb-4921-b90c-ee4036349832.png,2.0
1502.0,087d0cb6-c9e3-4913-b245-4184260e9ca1.png,6.0
1507.0,25677ce9-7be8-4fea-99bc-22883e4dc834.png,6.0
1559.0,7833f334-dad0-46f9-9714-4dc851c43a16.png,3.0
1565.0,48bcccb5-dddf-4b1c-a6b5-ec44adea8a27.png,6.0
1565.0,dcca274c-c03b-4026-9185-762ee31f5558.png,6.0
1573.0,8d54694f-5b49-4dfe-8700-34f6667d2094.png,1.0
1578.0,9a94b5cc-a03b-439f-b65d-c6162b581543.png,5.0
1578.0,04fae6fb-67b8-4a04-a518-3c7fa813ff30.png,5.0
1578.0,53e6da25-6998-4e5e-b66f-eadb5dbb94f6.png,5.0
1589.0,20d3e3b5-c20c-4be7-8f36-d9d881840ea4.png,0.0
1597.0,70541b40-9eff-489c-a4cc-b3215f737997.png,6.0
1619.0,0d523f55-0bba-4774-83f5-6a632ee2e5df.png,0.0
1629.0,56a1cfae-ce0e-4996-b664-6f9f92130df2.png,5.0
1629.0,48685abb-58af-4888-9619-d92f88ff91ea.png,5.0
1629.0,cce41f00-0618-482b-aacc-cfa6928209a3.png,5.0
1646.0,8f249192-4d8c-47ad-8a11-c6ddfa3e0763.png,0.0
1646.0,cb884532-3b5b-4334-96ce-9e445ee133b6.png,0.0
1646.0,6201bfc3-d526-48b5-898a-d2773b69eea9.png,0.0
1646.0,153335a6-06e6-4f74-aed7-eb6d5536dd00.png,0.0
1646.0,e6f526be-4e1e-42c3-9573-f2d47b88d045.png,0.0
1659.0,a54a0447-e620-4ffc-b639-68bd6a2052b6.png,0.0
1689.0,e7bb9898-58a9-4c23-ac6b-515a09043f24.png,0.0
1716.0,a6f7b407-306d-4b42-94c6-0b13f7a3f6bb.png,0.0
1716.0,723b7b41-6442-4b34-843e-aeb0f17e85c8.png,0.0
1716.0,6c103458-dd4d-4085-9083-8a3d09ea2d4b.png,0.0
1724.0,64d5dcb6-c1ad-45f0-94d0-3b8199898952.png,0.0
1755.0,84360626-d4eb-424d-8a8d-0934313afab7.png,0.0
1810.0,3805e144-1e14-4d0e-8327-c1c2aaba6d97.png,0.0
1839.0,e53e5312-a135-4498-aadd-08c54c3c1f96.png,0.0
1849.0,b212ec4b-0dca-4357-9607-90dae397abfb.png,0.0
1849.0,fed97c03-a52a-4a48-bc7f-ce06537b696e.png,0.0
1854.0,8090d9e8-30f1-430e-8d3b-3257e83964ca.png,2.0
1863.0,dbc9c2f7-d8b1-41e3-8773-53b83fc86a1d.png,1.0
1872.0,b50d2e4f-f7b5-4680-8299-b1d866d49d92.png,5.0
1872.0,8e9d4b2a-2257-48d9-82df-7e6628c90864.png,5.0
1892.0,4eb11b1f-b179-4c41-9664-3ca962d7736c.png,5.0
1894.0,cef71e83-372b-47ea-a675-89a587ee65b7.png,0.0
1909.0,cc8bfda2-d8e3-40b7-8c6f-7a8e35eda1de.png,0.0
1922.0,9d9c2eb9-d873-4243-b933-170fe213856d.png,1.0
1925.0,0887cd19-b5fe-43bc-ad62-e7c2f63c402b.png,3.0
1927.0,807af57b-18cc-46a7-bb71-9937a843bb96.png,0.0
1927.0,05ee06b1-6b36-4c8e-999a-ea19e3242f83.png,0.0
1950.0,2142608a-7385-4e5e-828d-2254473c787e.png,3.0
1955.0,fad196c7-d8a8-4fda-893d-1ff02949861d.png,5.0
1960.0,1e7d6b6f-4cb4-4f21-b8f8-3f20ca199fdb.png,6.0
1974.0,f76e2233-2bba-4a12-b7e7-94ab95c0f77b.png,0.0
1988.0,bdd09334-19d5-4069-878b-66dbe3855d33.png,6.0
1999.0,3b2b8515-8178-479d-856c-a6e423a77b92.png,2.0
2005.0,deab6373-fed8-4d9e-85ed-c1d4020b2552.png,6.0
2022.0,b3c8b7cb-fafb-4347-a540-888982e1e272.png,0.0
2031.0,cb38727e-bf79-45ea-a70d-761cc0cb0fbb.png,2.0
2036.0,7219dd18-4053-43f1-aa0e-493e1cd6d460.png,5.0
2036.0,a2021b8e-3016-4e10-8ecc-f275b0de30f5.png,5.0
2036.0,9cd73104-d2ab-42af-8e4d-bab9c39d6040.png,5.0
2036.0,4645299b-4168-493e-99b9-9325ff0636d5.png,5.0
2036.0,9e348307-0e16-4c59-832e-330e2e8453ab.png,5.0
2037.0,0bd50524-b7da-4d8c-a663-baba752f3cd5.png,1.0
2076.0,c00b3b18-09ab-4e54-8424-1a38c475e92a.png,0.0
2079.0,b6eac0e7-a8cb-43d8-98db-e8cf7f861c02.png,2.0
2094.0,f08c6674-a148-4594-bc12-2b67f9c8a440.png,0.0
2110.0,d8530ba4-9aed-46e8-9ac5-cefea33a2aaa.png,3.0
2118.0,9aac2938-23cf-402f-afb8-0d065818f8c8.png,6.0
2124.0,cd55cd4b-f4e9-41b8-a952-64e251b1be03.png,0.0
2143.0,453e8f98-014d-40f0-957b-f48deec2c369.png,6.0
2148.0,b46c4470-3d7b-48fa-a7ec-584ef1b95287.png,2.0
2149.0,86e01254-fec9-49d8-8f2f-77f1445a0321.png,3.0
2169.0,dbe92978-236d-4f87-8e46-cfe40649df7a.png,1.0
2170.0,815d5d54-96c4-47f4-aee8-25a3c7329484.png,5.0
2170.0,520ca48b-a11e-4c3a-b203-70b331d404c9.png,5.0
2170.0,07c96f8e-57cd-44ca-b08b-8bc3ab0b615c.png,5.0
2170.0,48d7107c-865f-4a36-a52c-99ebde7dfec2.png,5.0
2180.0,95d8dd6b-d3f0-4460-8671-850b8e6ab0a7.png,5.0
2224.0,1dc89d30-c3e4-46f6-b723-f32359428611.png,4.0
2248.0,e58aa3ff-9360-4017-9259-11c3842c7619.png,1.0
2249.0,8029f996-015b-49f5-aa97-0f978cb17f94.png,4.0
2251.0,545cab8b-be5c-4992-804d-2ddabc55abb5.png,3.0
2256.0,3229f5e3-40ed-4482-bb22-8ffe8a1ce590.png,5.0
2283.0,a79eda4b-256d-47f0-b975-fe3dbe0a1c93.png,6.0
2302.0,c82ead7d-e85f-4f46-9f6b-878989650333.png,2.0
2311.0,61ea9dd7-37fe-417c-87c5-06e6087ddc28.png,2.0
2328.0,9ff037ac-36a5-4c18-bb34-a1989d065ae0.png,4.0
2336.0,5f6caa9e-65a5-482d-aadd-26218245b949.png,0.0
2336.0,48b0ec8c-148b-43cc-9af4-6c3fb66181fd.png,0.0
2355.0,1c743a61-cd00-4b72-9978-c5d800b5c9e3.png,0.0
2356.0,ed4c0808-549d-4fee-a70e-57c52c8e22da.png,5.0
2382.0,e68c151c-688f-437c-9583-6deae74cfc3d.png,5.0
2424.0,4505e19c-42bf-4e5b-9177-3b63edf01694.png,6.0
2443.0,4755084f-fb44-4071-96eb-6c940f483b1b.png,0.0
2451.0,cb504142-9daa-4fc4-9055-4a0ce4f440fc.png,0.0
2456.0,83df0660-8556-4f95-a9ed-db7277b844e1.png,6.0
2456.0,e37ae978-07d5-4288-8d33-8f28567a6abb.png,6.0
2459.0,4efe7de3-9ab9-48d4-9ed8-991dd4c26ce6.png,0.0
2461.0,850bb4ea-55c7-43ff-82d6-84885563b983.png,6.0
2468.0,78e96d80-3d6a-48af-83a0-71a50d25caf5.png,5.0
2469.0,3308c0f3-0731-4d1f-b8b8-14dd39de78bf.png,0.0
2469.0,23894a8d-0a4b-4f8c-8708-a3302c69d365.png,0.0
2475.0,c78c17fd-6887-4ef3-b20b-f5b451c20435.png,2.0
2488.0,7638ab38-17b4-4b97-82c8-f4ab0c3b7a4d.png,0.0
2488.0,4a39fa0e-6193-4f3a-be6b-c4e4292d1577.png,0.0
2502.0,cf5b2de2-1fee-4e34-866a-d6c2db011205.png,1.0
2530.0,aba50fb5-0ff2-4fa3-a3a6-4984eafb056f.png,0.0
2551.0,bec07648-0a59-4254-bc2d-88ec9c68eb06.png,5.0
2567.0,4ba07c63-4b2b-4b5e-b117-6536aba0816b.png,6.0
2574.0,5b30036f-98ee-46b1-90fa-cff27ebd4320.png,0.0
2574.0,c38ab75b-56ac-432c-a0dd-d3a8e6148c9d.png,0.0
2581.0,2e0c1862-5f4e-43df-9b20-29685824a6fd.png,2.0
2603.0,dde20cfa-ac96-4db8-a428-19b39140a9f9.png,1.0
2612.0,3c444e82-1cd3-4b53-8f96-f1606977fe98.png,1.0
2620.0,98af7971-17d4-4761-a753-43483c358830.png,2.0
2648.0,0d831115-bdf8-4554-bedf-bdb60c975a15.png,2.0
2651.0,242099c9-0af0-4853-b36d-93ea6816f33c.png,5.0
2651.0,300f5710-5136-49e3-838b-2ed3701de5c0.png,5.0
2659.0,6097c3a6-a97d-4674-a374-d5803e8cd985.png,5.0
2660.0,ed105c05-9848-411d-be08-512b2cf27da9.png,5.0
2660.0,82ae9323-614c-4bfe-9cb9-1bd1179abbde.png,5.0
2663.0,d1e3d2ae-c3e9-49b3-a4e9-ae10bc7e1708.png,6.0
2671.0,1335d23f-bd0d-487c-8575-2ec106078a4b.png,6.0
2686.0,87c1ad9e-a4c1-460d-98a3-ad99bcc39e92.png,4.0
2711.0,be700843-8159-4ec1-8975-058103306993.png,1.0
2722.0,7f8b950b-d013-4409-b005-663e17d8273f.png,5.0
2749.0,64eaa944-bd40-4264-9fc1-8f894081dce7.png,5.0
2835.0,15103cff-99d5-457b-bd23-3e025fd17d50.png,0.0
2837.0,33d19fd0-2d55-4e16-a399-f9e72507e4e0.png,5.0
2837.0,f5643c8a-fb62-4ddc-b13e-dae54bda9865.png,5.0
2883.0,e2d71653-fd17-419d-962c-55329f80aa68.png,0.0
2892.0,63258ac5-128d-4950-b1b2-821ccb37096c.png,0.0
2892.0,5fde1512-5d9d-4fc4-953a-fe0486439f2f.png,0.0
2892.0,35323aa4-61ea-4744-9189-ef71708c7a54.png,0.0
2892.0,b77dae90-0e8f-499e-b393-5db285d1081e.png,0.0
2917.0,1f429f55-49e0-41d9-a95b-27989c40e3a8.png,3.0
2934.0,e7eb43df-2b9a-4546-bd02-eeead4d99d23.png,4.0
2944.0,b89561eb-b6ce-4d42-8d10-ea48b1c1ac44.png,5.0
2944.0,07960b45-2217-4f36-adeb-2394af00171d.png,5.0
2944.0,df4d61c8-bcc4-48c8-b484-23fd0b79a6c0.png,5.0
2944.0,4073ece1-8880-40b4-8f8e-2844e8455c21.png,5.0
2944.0,f0e11062-847a-40a6-9d15-cd6dca2fe287.png,5.0
2944.0,3e21c463-cf09-4f4a-91aa-e406566c13b9.png,5.0
2970.0,78c8c1f7-3b46-436c-8fa1-4a2bf7c323ef.png,5.0
2970.0,368e1c46-0b37-4cd8-b556-1cb82513fc1f.png,5.0
2977.0,ff0175df-f316-4076-bc48-8736683f3fdb.png,5.0
2990.0,8e213004-5983-4c97-95d5-cd94fd1cf400.png,6.0
2999.0,b4dfd3c2-35de-4136-bb04-e462e68eec45.png,0.0
3026.0,c3c82a4b-8180-4440-be4a-7b6e9dc60f7d.png,0.0
3081.0,b7d2e68e-1e14-45f3-9df4-fd0c5a5bfe58.png,6.0
3083.0,c6ed9047-66ce-4a6e-8e66-ff26ab58ecd9.png,5.0
3083.0,976eb29e-304c-49fb-8ed1-49deb24ad24d.png,5.0
3092.0,354e4278-f4e1-4225-ad14-8d22e83a41e3.png,0.0
3092.0,d4e56063-9cd9-45b8-acfe-91c4b4f4c5b8.png,0.0
3092.0,21c7b658-8288-4e60-a377-b70a66a25084.png,0.0
3092.0,79465b2c-cf9f-498e-aebe-825212bc8a79.png,0.0
3092.0,37e1d41f-da01-443f-9ffe-1699d51225b1.png,0.0
3112.0,062633c9-f07f-418a-885f-490f3b8c6376.png,2.0
3118.0,a316ff67-f225-43eb-9b98-568aa16b22e1.png,6.0
3123.0,89792aaf-4f82-4f1b-84db-5f3e0fd3e546.png,6.0
3152.0,8ee9bd1f-765f-4786-ad68-03ad0d023a8a.png,0.0
3153.0,07552148-cd47-4505-8da9-f7fe76035bfa.png,0.0
3153.0,ef95b0e0-8741-460f-8385-fb93da217e21.png,0.0
3159.0,4e38363b-9cdb-4020-a97c-6fd5cd4d9d99.png,0.0
3167.0,837370b5-6932-4d66-8c22-e737ae86d268.png,0.0
3186.0,90ae6a88-f2d3-4abd-a68e-f195318c1cb1.png,3.0
3201.0,c28cb963-9b4b-4a46-acb1-b8017d912edd.png,3.0
3215.0,2c65d705-6801-4c12-9e52-5161ecfdaca2.png,5.0
3216.0,0bbd7004-742e-4b54-bcf1-c68f2edd33a6.png,1.0
3217.0,bf5ca214-132c-483e-9437-e87f1ceff7e0.png,6.0
3217.0,1c96cbb0-02fe-4663-b41f-e107f1ced931.png,6.0
3224.0,7c62266f-b388-41ef-bad6-34e93b4448a3.png,3.0
3224.0,04236dd9-8ae9-4e1a-be90-9bb434a446b7.png,3.0
3227.0,a55e92f3-195c-45e1-a6bb-09c4a530a38b.png,3.0
3273.0,b97d6fa5-7da8-4389-ae13-18b105405162.png,4.0
3293.0,56c7d553-b2dc-456b-86db-b1db1b7fb63a.png,1.0
3303.0,4c324d49-ddb1-43ed-a8ca-52006ca9457d.png,2.0
3306.0,6f869bfa-ce25-489d-b6ef-c91edbbdc532.png,0.0
3306.0,18aa2ef2-f2b4-40ce-aa2b-956aeae1fba9.png,0.0
3306.0,f1ed45f0-ba57-4c88-a970-6e813070ee7f.png,0.0
3321.0,5d049a13-a2fc-4a82-ae15-acd647c1ad76.png,6.0
3340.0,8c7589a0-a4a1-4997-91f7-42d966f6e150.png,6.0
3346.0,4722d788-26d7-415f-aeb0-78f571491ff0.png,6.0
3361.0,3dac624d-e1c8-4516-b482-224c1ecf7eb0.png,5.0
3363.0,87e40973-0124-4ede-9d3f-f05d6b32c30b.png,3.0
3368.0,7da5c179-5c85-42dd-8e3a-33bf99ca3f11.png,6.0
3374.0,74032487-7432-4abd-b77a-dd759049fc2b.png,6.0
3377.0,16685817-e6d0-4c19-971d-76c3649992e7.png,1.0
3401.0,8232e6e8-0b54-4936-a0b4-14319856016a.png,2.0
3413.0,d2987ce3-7a1d-443f-9867-274747c56009.png,2.0
3431.0,ecf289f6-6ea0-42f2-876f-2335963f939c.png,1.0
3439.0,cb903c22-c95b-4936-891e-74f7a5aaaddb.png,0.0
3452.0,137ccc09-d3eb-4cb3-a1e5-d667a90334f6.png,0.0
3453.0,3deddc08-41a0-4a66-ae01-c7b3e183bf0a.png,5.0
3453.0,a24d47d6-b34c-47be-b973-11de4ab6cfc3.png,5.0
3453.0,3542a30d-3140-4d03-9605-60769338b79c.png,5.0
3457.0,52edf2c8-538a-4ed2-9ca5-d3478337a5e3.png,3.0
3466.0,3050052b-8407-4f8b-be3b-8803d1bf9f07.png,0.0
3466.0,65bbe834-7044-459c-be04-70818be916d9.png,0.0
3506.0,2ce67189-ad9b-4b19-a40b-a317db2dcdcb.png,6.0
3521.0,20723dfa-1bd3-4c05-9440-d6fc2427a09a.png,0.0
3521.0,8e173dab-8096-4869-8458-11732f77c382.png,0.0
3521.0,bf5bff5d-01a2-474e-8485-521b34a7faba.png,0.0
3527.0,675e4a84-8ca0-4440-aacd-083e5b591477.png,5.0
3565.0,ae126904-f3cf-475f-b893-c37eaa4f608e.png,4.0
3575.0,4cbca86a-6ea3-4e9a-8ba9-2f8e6b3e6315.png,0.0
3622.0,61989ba6-1935-4cc9-9280-b491f39d52d5.png,4.0
3632.0,ffe4f36b-6002-433a-a230-a3182f3e5959.png,2.0
3636.0,da020560-8e2c-45f0-bd2e-018dc342d56b.png,0.0
3642.0,eab72957-ca71-4c06-87e9-76229920b559.png,3.0
3654.0,d5d786f2-0e90-4fb3-9bd3-ff057738e37c.png,2.0
3654.0,d1c64e81-61cc-4fd1-a453-00ef7e9439ac.png,2.0
3654.0,2015c997-2fc0-43f1-a4fa-eb08edd448bf.png,2.0
3654.0,20224bfc-53c0-456f-b010-4b226ee71534.png,2.0
3654.0,08d10a0e-f5df-469d-ae31-129692544dd2.png,2.0
3671.0,f5604980-f743-440f-9af9-15e79ae0cc67.png,6.0
3715.0,27cbad72-01c1-44f0-b1ea-9643c98b110c.png,6.0
3762.0,66ea051a-7d9b-47e8-a267-5c17673a34a6.png,0.0
3763.0,a1d86c3e-6531-4451-bbfe-3bd8f554bf17.png,0.0
3775.0,b77764fb-dbd3-4ed2-94f4-30fe57125a0e.png,3.0
3786.0,fca11a48-4fae-4cbb-8b12-1e9208fd7288.png,1.0
3808.0,63c72aa9-7cbf-4b64-b066-6ef152732899.png,2.0
3814.0,9b206d23-76d7-4723-9b94-95ded53a77b8.png,1.0
3832.0,ed2e051a-e872-47d1-8af0-974dce2cb876.png,0.0
3832.0,b2766a09-a3c1-4ae0-b902-bdb26935c0e1.png,0.0
3853.0,88478f11-ed1f-4f77-8deb-dc0cd2929386.png,1.0
3862.0,38409431-4542-4dc3-8f35-c01f17311c3d.png,0.0
3866.0,a4a50449-5d36-4a29-9a28-c134d52e14c2.png,0.0
3881.0,490f337a-b276-4e6f-9697-ea4b324d3b12.png,1.0
3881.0,5b6269cc-c9b5-45cf-a8ed-7843f74ea637.png,1.0
3892.0,2337b3f8-ba54-44fe-8ece-691d4021ba9d.png,0.0
3908.0,a507463d-3207-45a8-a742-df81e8832454.png,6.0
3913.0,f73f70ba-bb11-44c5-8e5a-66b28d0fd942.png,5.0
3918.0,69a8b95a-19dd-4775-87c3-75be9294ef90.png,0.0
3918.0,84a143dd-c5cf-4997-897e-46bbf879dea4.png,0.0
3918.0,49bf0596-9b92-42d4-b335-f78f83c1bfc9.png,0.0
3918.0,acf528be-ab6d-4aaf-9e8f-a794520f94d4.png,0.0
