image,source
60623627-edbb-425e-a04d-6cdd640047ed.png,6.0
27d70298-01ee-48c4-b27a-4ef1a24a9731.png,0.0
d034e560-4068-4390-bf4d-1f6e22cd51e1.png,6.0
1144afc9-bbae-44e5-8b79-8dd80619476b.png,6.0
8f301e51-f0f5-4bf9-b4cd-cdf439b0b870.png,0.0
a840b53a-cdc5-43c8-a01a-9917072a8f6a.png,0.0
6d0ab1f5-759a-4b74-bc56-9715ca3d9dc6.png,0.0
46059a99-0701-4189-be1b-3f536c5c663b.png,0.0
d0bd9b5c-0a28-43f3-8d41-a992c465fd06.png,3.0
842654b7-7929-4526-b06f-6512ed67fdf7.png,1.0
42000849-d4f7-4400-8d6c-f94ccf1a8131.png,2.0
e325e1d4-03b4-4927-8816-7d5d60ffaa74.png,2.0
74575568-4a8b-4d24-8754-27e2e3844174.png,2.0
34539fb7-a7a7-4fbb-8d9d-39bc9276f1c3.png,0.0
a5eb6dfe-3df9-44e4-a793-357fd892d6f9.png,4.0
8b7f1392-5d42-4e86-9be6-f8cdc75a2f07.png,4.0
c65d6960-5b31-44d1-89ee-466a95e9bc87.png,0.0
83e3a990-bd46-44c1-86c4-ef0842b5198d.png,0.0
3fb4773a-991e-44a9-b64b-46e7f588c1c7.png,0.0
9a2469d7-30be-4a72-9607-ceba972e944a.png,6.0
ed33ea0d-1902-4f11-aadc-225287b6db77.png,0.0
465a03ab-d5a6-4e1d-ae3c-3f3e696d7bae.png,0.0
38f427bc-ff51-41cb-8a95-7991a2de5221.png,2.0
3a3a7813-b4ba-4128-bfd7-38b2b14b8716.png,5.0
05e1100b-1dcc-440a-8ad3-735ee4d37912.png,0.0
1630dfa5-b849-43b0-a645-4b7054ecf062.png,1.0
2aba2ae4-e354-4091-b648-1d05877defa1.png,4.0
d716fedb-ff46-4ffa-9214-bb3a9032a83c.png,0.0
af1a9aab-e805-4ab5-a66b-d10fd301916c.png,6.0
dfec8c82-0332-4c35-8e60-25de8bf25172.png,0.0
7dbca0f8-1a41-4602-a835-b253c469acb3.png,2.0
6ab24dce-b373-4a37-ad32-9ce17eecabf7.png,3.0
a2349cd9-fb60-45b6-9fae-970c47bd5751.png,0.0
2b4b61fc-5ec4-44bf-992e-f45f06b06ac7.png,0.0
c1555242-25a1-4f47-9e1b-7fd20649e668.png,0.0
9174f3f6-1afe-47c7-9f8b-1fe647040e42.png,0.0
f9a2897e-4e3f-4df3-9472-8fe6aba95983.png,6.0
246e31bf-90cb-4e40-bb68-8493bdb4572f.png,5.0
add3a863-41ef-44b7-b4f0-4d2b9181f48d.png,2.0
5e1b1670-1c5d-420f-8147-6c841802d84d.png,2.0
a0ebeaea-d855-4ced-978f-c5d78198957b.png,6.0
ab5c3b88-d0f7-40db-87ef-5b64bb900692.png,0.0
62f41a1c-6abc-473a-9861-ec0822157c1c.png,0.0
63452e71-6b9e-4aba-b49d-8e8628a74d3a.png,0.0
b5b258e0-a76a-4c5d-9283-f9c86ab63d53.png,2.0
15e5f897-7d7d-4277-b259-b82497fe9d8a.png,3.0
f2b2c95c-b228-4d0a-a99b-398fcc931054.png,5.0
aae52737-c205-4447-a21a-6bede5f8aae7.png,5.0
fc760968-13cc-4029-8eee-f1d637911a86.png,0.0
4e47958d-b827-4218-8e82-53b0216b8261.png,0.0
d11232bd-3ae4-48a9-9a11-d9a0e5d67d0e.png,5.0
6c335497-b264-4283-aefb-3ccc7b44de79.png,0.0
49489e02-fdb1-4abb-a745-72ffdc52adcd.png,0.0
d4fa7cd1-eabe-4b83-b02e-3ba59eaa5603.png,0.0
c9fbae7b-35c1-440d-a4fd-2a114397337d.png,0.0
0ed92ce9-dd3f-45d3-b57f-b29c322da5b7.png,4.0
c166fe9b-c3cd-4d11-851c-8934e52b8f53.png,5.0
6151fde2-d149-4cf3-a8a2-8d4df7c5fb8f.png,3.0
9535ece7-5ce1-4a44-9ae6-5f219750aa6a.png,6.0
5b2c3d89-4742-49e6-9690-6eee835b66fd.png,5.0
a82073e2-35f8-4775-869e-3df448fcfad5.png,4.0
cf74bdb6-65c4-4535-b055-2bfe50086d7e.png,0.0
5a3d602e-c2b8-4b33-82d4-d69308d4532f.png,5.0
42c5b259-1612-4219-bc19-57233e23029c.png,6.0
bbbf6828-9d10-440b-aabb-587164b85e32.png,0.0
9a372564-ff33-4b2f-b9eb-ac87d8fc43ca.png,0.0
c709947d-70b1-45c6-acd5-07fc93a73e29.png,0.0
0b93c919-be40-47c9-91b0-6bf78fc056a8.png,0.0
2c163aba-fab6-4af8-8686-b56b5abd5198.png,0.0
513c9a6c-6008-43ee-bb87-b0a7e3a2eff2.png,0.0
6a8e3416-9f03-46a0-a7f7-6c7ca58f8d7a.png,0.0
ae517edd-9b71-49d9-9fe6-3e5a2e79532b.png,4.0
b2a5685f-c842-416a-b743-248edd5c1024.png,5.0
3e1d2311-8901-4eb7-bb3e-235ae5006aa3.png,0.0
8fd71f3b-fc50-4f35-8a68-428b81f11738.png,0.0
20125e10-8f10-4e0c-a1bb-d3582f48f68a.png,0.0
1370b262-0f49-4779-856e-fc2d01e678b7.png,0.0
d40e058f-9656-4d09-965a-98a31aa0a4de.png,0.0
0900376d-bb01-4e8f-b602-7c35d0d8d8b1.png,2.0
4875acb2-42ae-4fbc-9561-40d207e978f2.png,6.0
b6638f86-2044-4aef-a37e-f6a94d220d5f.png,0.0
2b5b9baf-e6a0-4600-a3d5-d14032149790.png,6.0
4395bb44-3ee0-4a98-97b4-a55f564c5ffa.png,0.0
38882881-f0e4-4da9-947b-2288add626ea.png,0.0
e5876d9a-6c2d-4155-9aba-28992423162f.png,5.0
31a23699-cc82-42dc-a417-95e04d5d90e2.png,0.0
de5152bb-4506-4e38-af11-fcedde44ee26.png,2.0
242f3289-8539-4f75-9de2-e60035b376db.png,5.0
96855d81-4e9d-453a-9826-c0a061e58db7.png,1.0
b4ca0891-803f-4232-9206-9e463007d945.png,0.0
8fa1dc31-0e5d-4d26-83a9-9bcd7b12081f.png,0.0
21e42459-38c1-4da0-817a-03e38e09c757.png,0.0
62e8017d-6d6b-40d3-8420-e0719a95e374.png,2.0
ffd0e338-c79a-418a-8f26-af67a1e0f6f4.png,1.0
04acf661-fc52-410f-9c21-3a2ceab5cfa4.png,5.0
181510a6-dd3b-4e70-87e7-a12159ce1be3.png,6.0
d2574886-4f1c-4f51-8d59-69ee7e2b0a43.png,1.0
51b6c9f2-adda-4add-86fd-95475ad0bdc5.png,0.0
55f22d67-5f11-40ad-b85e-314e699552e0.png,4.0
a2081777-b0d6-4d7f-a849-9188a2bc170e.png,5.0
8d1b043a-876a-4b95-85a5-75a163248b97.png,5.0
d0bb1a6a-bcd1-418e-a0c6-61722a7f6252.png,5.0
7ed8cf8b-4f93-4826-9293-4535858e6b50.png,5.0
9744a4a2-c212-4d7b-84ad-e729e29df097.png,5.0
d9527762-ad68-4c81-a911-332d35582ca1.png,4.0
d741f00d-234c-4539-806b-50de3291c687.png,0.0
8a7172aa-6d89-42bb-a74a-a5e1ed9df3b6.png,0.0
4a9e2509-8754-4cbf-8e29-2066445812d8.png,5.0
8ddff2e7-32e2-4092-b45e-cf08194f8799.png,5.0
a3c1641f-1b95-43e4-8a5d-24735c166840.png,5.0
b9efbff3-ad42-4d2b-9056-30a4e4c3b851.png,3.0
53c23f15-ea05-4cc6-b7d2-b655b969d9b0.png,2.0
5a73d750-e00b-4d85-ad9f-960bc2b5bac3.png,2.0
9fc7628b-6163-4d9b-a694-e465825d805b.png,1.0
875f245b-e963-425d-bfd7-6d98203cb65a.png,1.0
8d43259a-afa4-4a5e-831f-e5db0f4e5d3e.png,0.0
d2f01a7c-2240-4ec4-88d5-125aa00c420c.png,0.0
3494707e-1ea6-48f2-87df-e3a209c11fa8.png,1.0
1cd1ca91-f914-4198-b6a2-ea59d941aa00.png,1.0
2c82828b-055d-4c52-ac0a-0f5c7bbd93c0.png,0.0
5afed951-fb28-47b4-ad8b-36bf7b4efe7b.png,0.0
c56ec6c7-4be4-4d34-9288-f97542e32333.png,6.0
eca6e0c8-a832-49b3-a65b-11e1cb032336.png,2.0
2d2bb851-a13c-4010-9195-2ee7d80392e7.png,2.0
0133de92-a4d3-462f-8155-4535bd7b6c93.png,0.0
c5d1ea61-67f2-4413-bad3-bd79552ec9f9.png,0.0
5ebca9c3-4c8b-4771-8bac-6ff262088369.png,0.0
a0e83b7c-6be3-41d6-aebc-529bc26bbf44.png,0.0
687396ca-1a24-4234-bf04-650bdf665106.png,3.0
fa2eae1b-e65a-45fc-a50f-564864882093.png,1.0
22ee962c-7384-41c5-8e2e-35fccae63859.png,0.0
ca6ced35-a18c-413f-a56c-2ecd25e8e198.png,0.0
17c12001-7b16-4aed-be88-c6c4e9c0c0f8.png,0.0
a93497ee-ab91-4612-b159-82036c9d7edc.png,0.0
132da77e-f384-42a4-bddf-51461ac2fa93.png,0.0
11f94df5-5165-4009-b961-6e75e7ba5bdb.png,0.0
08cd7977-1277-415c-b21a-309eb1f3cd1e.png,6.0
536b8866-c99c-40a6-b284-488e33f652a2.png,0.0
fb5c65ae-6299-4e2c-9e7d-bb40419123dc.png,3.0
cad9ff52-a4ad-422c-a161-06f6b6b7918c.png,5.0
d342aad6-4e8c-41b1-a2b3-e101055affb6.png,5.0
752e5800-6f6a-484a-b7d7-6622339f3586.png,5.0
adb99319-3e9a-4977-a812-f01353f6b040.png,5.0
696c8b6f-c23d-40aa-b930-6b1739cd24e3.png,1.0
01a8ce3e-4168-4a86-b342-246635cef3d1.png,0.0
7a344f86-e87e-4fc4-a239-4caea01f82ab.png,3.0
fcf815c6-d3fc-45be-8b04-2bcbb1f6057f.png,5.0
e433551e-aff6-4c79-ab88-1c18d4ab1d6b.png,2.0
a467b8ba-9ef1-4734-8c47-750af8945fd6.png,6.0
55df134d-edcf-4e78-88b0-d8f74f017d58.png,4.0
45f3219c-9f0f-4f75-9529-353e753c18a4.png,0.0
29f1433a-bc15-42bf-8952-d742e5c0f884.png,0.0
e093c7dd-d294-483a-9aa6-c4587df1e6dd.png,3.0
6610e2da-6a50-43e3-9f48-394b660d8d6a.png,3.0
bcfe5bc3-e541-4488-b3b0-9fbdb89361c0.png,0.0
d04711aa-ae28-4b73-bf9c-ebff549ebb04.png,5.0
b1ff12a3-082e-4309-8bdc-8814c6d7ecfa.png,5.0
a47a1670-f4e1-437b-a1db-19727ca6edf8.png,5.0
c0a5be80-df38-44fc-8c4b-56138bcfdfdd.png,5.0
4c92a44a-435d-4028-b60d-d4193f5f165a.png,5.0
168cf35e-7883-417f-a46f-cd174baa001c.png,6.0
91152964-49f8-413e-ba69-40623131aec3.png,1.0
c97b94f8-d777-4f19-a6ac-16fef0aa3488.png,0.0
29ca963d-8892-459a-99d1-25137e15910d.png,0.0
e02d1045-9c9b-46b9-891a-ffa7542d7786.png,5.0
7e8afc37-d511-47dc-97d1-a837d706a95e.png,5.0
7a886842-a399-4085-a1dc-aa19a87e880b.png,0.0
7b09c973-d243-4b7f-9ab9-61fb4290c42f.png,6.0
dc5586a4-7434-4a4b-812f-3abb5c94da3a.png,4.0
7d70cfef-50f3-4904-8d2f-cb6e578c8250.png,1.0
e956d244-d488-42c9-ba6a-aaa13f84fac8.png,0.0
14ee6c71-f59d-42ef-8443-b76ba61a80b5.png,5.0
ffa8579a-7c13-4f95-a351-4d21cccb1b8c.png,5.0
83f617cf-c1a8-4856-ab1f-ea8d83fc3acf.png,3.0
7164a0e5-4f11-4292-8c8d-bf2e9b8e44f2.png,0.0
00d02481-ea39-408c-aa1c-69361ed6f01c.png,0.0
21b31764-b364-4dec-b5dc-bb313fbd985a.png,0.0
88658523-ddf1-4fd7-a2f8-823d1992d7c1.png,0.0
483cd69f-cc3d-4260-be94-2604b17763af.png,6.0
e4e47ac6-48fc-4c6b-b897-d8209e9ee862.png,1.0
c6be2c3b-88b2-47b9-9bcd-353532646758.png,0.0
ab0e666c-380b-4456-a25b-d682ce86511e.png,4.0
a35c4f6e-49c5-4ae9-98e2-74fbdaee1180.png,3.0
e75bedcc-6290-426d-aa23-e5b9eaa252cb.png,5.0
c027ef0f-e04b-4ae3-97b3-8be210b1bc6c.png,0.0
f534f8e3-ad9f-4d9a-bd8c-ffdfb2488a37.png,0.0
e81c890e-45bb-417f-97a5-fe143673b67a.png,0.0
807352c7-40bd-4583-9396-7b2aa483d9d5.png,0.0
221f9da7-4664-4581-9d20-74dc5c32fdd6.png,3.0
583a1d8d-fed6-4dc8-85e1-8074314f171f.png,0.0
f542eff7-64fe-47ef-a1dd-e5cc0f799ef7.png,0.0
edc0c9da-3a6f-44b9-a3c6-36ed99e65c39.png,6.0
9135afcb-61d0-4d29-b734-4ab279b14bad.png,0.0
a47225c8-298c-470e-b070-5b9d1650f0a2.png,0.0
e2086817-acb0-4a72-90b4-33b746edca8d.png,2.0
a057e33a-c05d-40f2-864a-2db8b9883fed.png,0.0
f6d544bf-52b5-4c04-8343-bca115d21be7.png,3.0
ac2247d6-4a38-4578-a993-3a59c5a07c9d.png,1.0
48260db1-2e23-41a5-9c24-7ddcbf10c720.png,6.0
559a4782-7024-4d04-a861-fa04a5188796.png,6.0
e8088a12-814f-4362-80ad-2e6f07681468.png,3.0
ceece64c-b0d5-4250-b1e4-6bc6eb3fdd56.png,6.0
b3fe2d2f-6b02-4ec3-99d8-7d4979ab13d5.png,3.0
efb28fb3-8683-453f-8564-b9c5f32757f1.png,6.0
93b44727-2c21-416a-8c38-acdff4276a52.png,0.0
38933714-2d15-4b46-a126-1d5bcecf2f4e.png,0.0
5d045b88-eb36-45cd-8ce9-b16cd981f314.png,0.0
b8863ee1-db08-435d-904c-74cb3b235fd9.png,0.0
9561d645-da50-43ee-9be5-d99a4a935a2f.png,5.0
9064b228-ba51-4448-9a71-073049ddb446.png,0.0
c5771ac5-0f25-4863-8913-873216fb9ed7.png,0.0
36ff283c-fcd1-4189-81d7-31e9669c29e9.png,6.0
d24ad959-59ca-49fd-94b0-77befaa5b62a.png,6.0
bed127bb-45cf-4b73-9327-335dd272e0ec.png,0.0
e650034c-75f3-4946-aba9-feb25a273422.png,0.0
4ffdbe4c-1bac-4fcb-ac0c-4c1950e151d1.png,5.0
234511f3-6ad4-4f26-aa55-c58626dd9c8d.png,4.0
77b4a992-f3a2-4a0f-9423-4ce17e7a7fd3.png,0.0
157a8a35-c75e-4d9e-a937-b9a807e2dc5b.png,5.0
c60a50d6-d16c-4ed1-8562-7313ea24ba7e.png,5.0
365900c4-a20b-46e9-a0dd-e6ea45c1e21b.png,5.0
22e8b3ce-1b1f-45f0-ad6d-3050d4a05b15.png,5.0
28676fe7-1f48-435f-82e5-a7bafe5c153f.png,0.0
40c392a0-c2cc-4207-8897-207357dc67f8.png,0.0
46c6a35e-fa7f-4dc8-af53-fbaacd3aa355.png,0.0
eb09e306-edf8-432a-ba1a-c786657b288c.png,0.0
972ab9ec-59c9-442e-8b3d-59d25d216149.png,0.0
6bbecb59-e09c-47d6-b43b-4f92f85ea3c8.png,0.0
8306c40c-1418-409a-b8c0-a0bf182bf29f.png,0.0
44b5e1f6-1a0d-49c4-aa6e-a1797f085d08.png,4.0
ae770196-47bb-4290-9127-492d03293e14.png,1.0
5793db36-b92c-4846-9157-c19ecc35d821.png,4.0
153a613c-10fd-402e-8b22-62af9ba64801.png,2.0
6d48fdec-ab2f-4069-ab45-dfcd521288f6.png,0.0
ae0ece94-d5b3-4124-aa10-9d3a6f5fad9a.png,2.0
5fd89bca-dfd5-44e4-840e-b9ee59ddc87a.png,2.0
a3ba198c-ea04-4f5c-8c78-955e197c5ccb.png,1.0
c732072a-5b83-4630-b559-ba42985ca7a5.png,0.0
af505070-6e05-4b90-b9ab-5dbe225ebabf.png,0.0
bab7d691-e5c4-4124-a664-f7987d6ad459.png,0.0
8a4d7c29-0ab8-44f3-9b6f-2e92b6d24faa.png,0.0
4d594c87-098b-405e-93b3-78a44e80b21f.png,0.0
77762ad2-5ce3-4c2a-a70d-c47cf9cbacb3.png,3.0
7624674d-6776-4687-a8e6-76a91574a84a.png,3.0
33f69922-1ee0-4202-89f4-87de823b7363.png,3.0
5805ce75-2733-4ced-b567-d0a7efdb15bf.png,2.0
aefade36-fda1-43a3-aadc-9cf0dad83c71.png,3.0
e11cf8d3-e168-4b3b-bb45-800a7653a449.png,3.0
2b17e12c-f3d8-4ff3-8ab8-8ff0838c18ef.png,0.0
63ee0d25-8083-4cbc-8ea0-db5f7e8964a1.png,0.0
59a23f5b-cc50-46fd-9757-aa5fa906e416.png,6.0
68bfe0ae-efd3-4110-93ea-3d79a43dc9bc.png,6.0
c5c8d585-9710-43d4-bb79-7c77f4228c2b.png,2.0
f815aa33-b99a-47c2-81bd-d532c98135e6.png,1.0
d9769737-3fe4-4946-9103-5c5a61b42ec2.png,1.0
66ebbb5c-d92d-47da-be70-285251e5dd1b.png,5.0
6422116c-ddd7-402d-88c6-44a82d4c19ee.png,0.0
dee5958b-9dce-4dcb-b0cb-5da361993ccf.png,0.0
c7ccea87-6da8-4b11-b9a4-21231dfc9b4f.png,0.0
34a7ab0f-8dea-43bf-a64e-8aa4a7e103a9.png,0.0
aee734ac-bb71-430b-837e-12e582757a7b.png,6.0
cd1f750a-e8cc-4ad8-93b4-d3c3cc0af807.png,0.0
51863fb6-d00b-42ec-8fc6-17fa76a2c00b.png,1.0
b318fa2b-5608-4151-b7f7-ba641c63ac18.png,6.0
5b548da3-2c88-45fc-b819-a1143859b2f4.png,3.0
9de1326d-632d-4dd4-b579-a11068a8752c.png,6.0
a2ee0b53-ca73-4cdd-ad7c-b0db9ca13622.png,6.0
610d45d3-15c7-4755-a2e3-d3013ad54595.png,2.0
25e01ef1-c4bb-4aad-991e-861bd8f1effe.png,0.0
08ec78ed-c57a-4052-a193-99d054bcfa60.png,2.0
aa2c033a-e80d-4b6a-8ce7-31dfbfa682a1.png,2.0
e2022982-e5b9-463f-a29b-d3c21bbbb55d.png,1.0
ded11079-d43a-4d0a-8531-b4d48382229b.png,5.0
3146359c-8781-49de-a802-2b1744d79989.png,5.0
11bb5b75-7b8e-465b-9dcd-73f63384129a.png,5.0
1addb8ae-6c04-45f0-8d74-482d95cb21ac.png,5.0
c8f0f744-862e-4978-aed7-a6058857f456.png,3.0
4215780c-6052-498d-ade5-e203f9a96501.png,1.0
6679fc41-e731-4b64-ae71-2ce910632bec.png,0.0
1a4d90ca-f0e7-47b2-a717-1d9bdce64069.png,0.0
94503596-b865-42ac-95f8-92c1438f7617.png,0.0
35711cff-a688-464e-889d-c595eafa3556.png,0.0
9d9cadb4-9290-4fdd-ba0e-3bda42ea66e3.png,5.0
ed23ad76-3db1-4731-a314-831425ec8d9e.png,0.0
b4e6731f-7457-4b74-85c9-a1bee4a426f6.png,0.0
b2e068a6-ca77-46ff-9bd8-73031d538cc1.png,2.0
269ed995-d4c9-447c-80fe-a4355a9493e8.png,6.0
d52543f4-cc1f-493e-8dce-7c2b8ed477d7.png,0.0
95f5fc74-44bc-4985-8015-8a91f3912825.png,2.0
64f4418d-7b4b-4778-855b-e27e51c894c6.png,6.0
daa120f4-b63c-4b2c-8c81-adae9f92a4d0.png,0.0
333c6f03-7a94-48cb-9f03-17fe693dae91.png,0.0
c8cba3d4-65f7-4004-8d10-e4106a22fc78.png,0.0
85a607c0-e84f-4ecd-895a-ddaed49c6d33.png,0.0
31b444f9-94a6-4eb1-af5b-c050dcd54df2.png,5.0
b9305b5c-0727-4830-9142-0de3a53d4361.png,6.0
398f9673-c72b-45f4-b53f-bde27a3b69e5.png,2.0
417c4f42-c1b2-4445-98f9-19ff19750407.png,2.0
d27051e4-0ad2-48d2-b254-e9f245201274.png,0.0
f6d09001-42c1-4cdf-af06-efb671669e50.png,3.0
62c3bb76-8bd4-4728-8a55-2006954f1773.png,6.0
997144f9-41ec-4d40-8b5f-fdf56a5d10d5.png,0.0
2d322908-4390-4940-ad2d-82377d3f37b8.png,3.0
fec89f02-a64c-4a66-bdd6-132dae4062eb.png,3.0
dc5870f7-2842-44d6-a04a-35801cddb330.png,0.0
7d8d3169-314a-488f-944f-1341e8c7086e.png,0.0
ba9a117f-45bf-4311-908c-2f4ee018060a.png,5.0
6930337e-59dd-49f3-9a4e-df1c7e7cf281.png,5.0
b6800190-78bd-4881-bc9d-29d0ff367b08.png,5.0
bf766f41-1fa4-4d89-8379-d23f05003a6a.png,6.0
1e8190fa-e3e3-410e-abd8-8b01a32c9ef3.png,0.0
08f6cbb9-4f71-40f0-8544-89eb7f3999cb.png,0.0
4b5bf1ba-0d27-47ff-abff-69712d2efbc1.png,6.0
4c1d33fd-43e1-4b07-9727-c88ccb5d7a83.png,0.0
571806f9-5920-4cfe-8a6c-63dfc176e0dc.png,0.0
89880166-ac1a-4b7e-9956-b52a3e3d201e.png,0.0
4aeaa5ff-8d43-48ba-936f-8383441679b3.png,0.0
a8ff4c4a-5809-4989-ab69-8a1aae84d872.png,0.0
6bed3d8c-4b66-40da-bebe-05d1a13ca1c2.png,0.0
f083e496-250e-4a33-bcd6-818b02dc866e.png,6.0
d132d28f-bd0a-45f3-a7b6-c6a2f33fb2f1.png,6.0
69360db9-71bf-4fda-83e8-6012d14e2c49.png,1.0
999b365d-b03d-480d-9e1e-377804d31648.png,1.0
6216ebe8-5277-4832-be73-5a41a1fe9264.png,1.0
828125b0-4f99-4843-838b-2f91ebdd345e.png,0.0
ab76beef-bb25-47ca-b99a-4b781da1410e.png,4.0
66921035-3ec0-4911-ad3a-a2bc30099a11.png,2.0
e30efdb2-45cb-4d68-a63b-4847c134423a.png,2.0
3a06263c-c864-4c0c-96ec-435918e217d0.png,0.0
51af9029-20ef-4c77-8e92-55441f90954a.png,5.0
4a23be6b-77ac-4529-9151-989c6da0a568.png,5.0
229e0b40-7634-4ac2-a5fd-d87784709c50.png,5.0
6806f657-eaff-4f70-ae51-c201a33c336e.png,5.0
44919db9-bb32-4868-99cc-82fe17bec56a.png,0.0
9ca887fb-d1fa-43c3-af2f-5af088318d13.png,0.0
29c6c1aa-0021-439c-af03-e5ee2b1fef1e.png,0.0
709f2835-7414-4d22-83e3-01d1c1be9a80.png,0.0
26af6aa0-513c-4e6b-befb-4fc6c44fbec8.png,0.0
35286ba3-234b-4556-8937-8aa9c972d0b3.png,2.0
b7628b82-a142-49b3-82e5-fb6e51b07ee5.png,6.0
b0cd9c62-37b5-4d3f-bc22-e881f9438336.png,5.0
