image,source
780ab5dc-31f5-4063-8fe2-1c59b9124d03.png,6.0
a366d2a8-8674-4462-b749-fd178a827399.png,0.0
c375c8c2-a3dd-41a2-8c26-0a6200cb87ff.png,0.0
ec8f811d-2a28-4af8-8d64-c49005784ce3.png,0.0
af3fb4dc-ee6b-46f8-beb7-f847b5626472.png,0.0
1848a4ad-afcc-4ae3-b419-1ba5c965f2d3.png,0.0
db123c07-0857-4132-80eb-52ea5d1c9cf2.png,0.0
b28ae13b-a308-44c1-817b-57c56f54b2c4.png,0.0
e31f3a1a-9c34-4ec4-9efd-384b442b668a.png,2.0
70739cad-4fa1-4565-a53c-979c6065a93b.png,5.0
3e7b2fc0-5ec6-4edb-8ea5-08c1df11e801.png,0.0
ad9b7af4-04d2-4569-845a-92576a3976fb.png,0.0
60c91af9-268e-47d8-91ae-79edf4c49344.png,3.0
48149840-1cb1-4b21-bbdd-f446d1b0a9d5.png,0.0
51afcc51-5483-4331-8695-e07638e13e6e.png,6.0
dc6fde63-6e85-4e95-a61e-6aeeabd3754f.png,4.0
7bdf4b41-3cf3-4553-8244-422e24465350.png,0.0
c993612c-3713-45f8-97b0-159c38d0f005.png,5.0
062cadb7-6677-4ff4-8322-285ce40433c2.png,5.0
93ae8d83-0df1-4c0a-a1f4-e185eeb28a23.png,5.0
2b356553-0c0b-4237-a2f3-26a48d641e45.png,5.0
e12a650a-e3fa-43e6-a514-74f2970aa52b.png,5.0
7926e433-34b3-4f0e-a6fa-b2b43a393384.png,5.0
01babb9c-3324-4f93-a495-66bcab03af23.png,4.0
260a1b15-99d7-4d12-9b41-fa39e9822c5c.png,0.0
c1a83551-91b1-4f6f-9ca7-6debd5df75bd.png,0.0
eb8f3460-fccb-4cc3-b062-f86d1e9b3cb4.png,0.0
82a7fa6a-a4e5-4014-a60d-d00a2613894b.png,5.0
75bd63c8-440a-4739-94e1-704b5c7fed61.png,5.0
0df3e674-e5f1-42e0-9ee6-5cbf026c5676.png,5.0
4b9d999c-ccd2-45d6-891f-6cc93c37dfb1.png,5.0
44399535-42fb-4ea5-b1f6-e556e36e1dd1.png,5.0
6cdc3672-9f86-4c8b-bbfe-eb32cb88aeda.png,5.0
0ae83858-48ed-436c-9ac6-e601a5923014.png,6.0
3445063d-eb10-4656-953c-173ddde3c557.png,3.0
7da78841-98f7-487c-bbc0-9b91ceaaa0bb.png,2.0
818477fc-b9c8-4d71-827f-e05b7890b96f.png,6.0
080cc03e-2132-4e5c-aa2a-dce239544721.png,2.0
8fa9803d-b052-4e43-9e84-2e141d90a859.png,5.0
7b588b96-9ac4-44f1-8333-702c12ac5236.png,5.0
65e60398-e325-4e47-b41a-9dc9cd1efb34.png,3.0
8bb80aa9-9fcf-4852-95fc-48cca64baedc.png,0.0
d9d95ead-e0a5-4432-8230-fdbbebddc1f0.png,0.0
3a502985-0ecb-4dd6-b43e-82ecc5d19525.png,5.0
8a7c9db2-59d1-429e-a9f8-e89a9bc06135.png,5.0
6d395b94-7ed5-4bc6-9b40-a7fd7cd5c8c8.png,0.0
08868220-f1a0-4f6a-81ff-417369c9d90c.png,0.0
718fff5b-cf14-4b4f-9a5e-d190643849c8.png,0.0
1610cf8a-e9a0-4dbc-ad60-766074969c02.png,0.0
8793c5ef-3d96-4080-a2d9-930debaf6866.png,0.0
073b77da-b42e-4000-b3a7-7375b0f2ecfb.png,0.0
6a6679ec-42f4-410c-a035-57d9265b2765.png,0.0
b5c3a171-8b40-4f73-9189-ee70cc334eae.png,0.0
d7ba4481-de5e-454a-9d2e-34a14fa398e5.png,5.0
7c356eaf-092b-4f11-8a9d-7bd8803ab995.png,5.0
290a305f-30fd-49d2-9d41-45237e33cade.png,5.0
5edf57a5-5ea8-4ddf-829e-087513d860a0.png,5.0
06c50da0-72c6-4d1e-830d-f4054edad30d.png,5.0
c9b7a553-3237-4bb0-92b8-5f4b90291e2c.png,0.0
8e39da04-d356-4302-8bff-e331bab505ad.png,5.0
25676873-9a66-47d1-a8ff-dcd42e139058.png,5.0
547e37db-71c1-4422-82b6-80b155f34da6.png,3.0
2b9cd157-5579-405d-9f37-09fb95050fa0.png,0.0
77cfe9d5-a8a1-4f32-83cb-ab3d5d7abf9e.png,0.0
c743254a-d7c1-4348-98ad-102ebece6815.png,0.0
26aa6a59-845e-44fe-9a56-7385e774e207.png,0.0
9054cc4c-a215-43f3-8d21-410df2c949bc.png,2.0
89a4670f-3282-4c0c-a557-78e536148c52.png,1.0
86c92799-8bc0-4557-a143-b071b7c0f1eb.png,1.0
39425e34-a582-46cd-8e2b-0381510393a7.png,6.0
4270ef24-31ce-4394-a7b7-8c56ff4aa9b1.png,6.0
d595f71c-1d3f-4746-9d33-c508b928dafe.png,3.0
07950309-f09c-45b6-bb1a-a2b57645c6d2.png,1.0
d3b7eb85-3ce4-4820-ae58-4214cdc1ada5.png,5.0
82e5f813-330a-4aab-bb6c-48a4ea7e1593.png,0.0
705b1968-6930-47c1-9059-6b58e7dfef17.png,0.0
45420d95-a84a-44d5-86a7-c36fe8cf1c1e.png,0.0
543fd03a-f174-4a9a-92b6-ac63697eab0a.png,0.0
4a70b4b6-5e72-472b-8dcf-297c719c5abe.png,0.0
159356c3-6dc1-403e-b3a9-95126dc763e3.png,5.0
b7ae10e9-574a-4d7f-88b3-b8b3f7a1af3d.png,0.0
fb95b3da-8302-4fa2-b0c4-7daf9e1f6f6a.png,5.0
8fda52e1-df6d-4458-b343-4cbc8cc664c2.png,5.0
98c5b792-f4b3-41d9-9d64-3feb849a1db7.png,5.0
1b216c18-6f17-427d-ae93-106be31e2410.png,5.0
a0e195ba-f2b8-410e-b434-1af1f65e69fe.png,5.0
bbc97a3c-8000-4aec-9be7-18afb9d024fa.png,5.0
4477a618-42b9-4168-b32c-d44d19cc4e3e.png,5.0
b7a3da2c-8800-4388-ba49-7cdb5b0cc626.png,5.0
ba79bb7d-b7af-482d-a3f4-0cb7f5ba0917.png,0.0
80a18b7a-d434-489d-aa46-d0ff3533e081.png,0.0
cc8847f5-5299-447f-865b-46511dbbc411.png,0.0
6332417e-1a51-4625-80ef-6100eef02bc4.png,1.0
8a91ca06-9245-4a80-bd0e-049c6dc8368f.png,3.0
8ee09ae0-2e12-4d41-989e-1d107ee82a94.png,0.0
ab39dde4-1ef6-4090-84d9-4f715f3d8478.png,0.0
aaa37e69-a564-48f9-898c-695f15563947.png,0.0
e24f1bac-963a-49cf-850d-120fd3b615b4.png,3.0
c3abd29b-b001-4e21-96bf-0cacf08b9925.png,1.0
b8f77312-d059-4650-a20b-988466cd224d.png,1.0
6306da94-0ab2-4704-b4e5-24da8ff48371.png,3.0
bd9e37b6-482a-421a-b051-06bcde19010d.png,2.0
c233f4e8-7da2-4748-9685-619fae7e8525.png,0.0
32555849-4625-4614-a4b0-b01ad91d0998.png,6.0
d8af0de5-8a19-4bb6-81ad-4b4309c38207.png,6.0
3f3bbc22-2bb8-4010-b15a-6d6a37f67d8e.png,0.0
9a2efe04-3edb-43c3-9bff-95e726cc2b4f.png,0.0
ea3c84f2-6ca0-4c55-95fa-e273fda0db66.png,0.0
c7d5caa8-a5d1-49ce-8767-5bbed2ecea4d.png,3.0
18fdbb78-69c5-4a65-9a77-aae0d48bf04a.png,5.0
a5bb840d-56ea-48ad-a933-761d2ca8d9d7.png,2.0
ad69973f-4dd2-4cf2-8c7b-38e76529dbdf.png,5.0
78ee595a-fe4f-4c58-9124-721f1ff6c392.png,6.0
287134de-09e1-4c6e-8c06-87376841f4c2.png,2.0
58a5debb-7c0f-4208-94a3-10bd95781dc3.png,2.0
9cb04499-9358-4c7f-b86c-497e286b91e9.png,6.0
093652db-5475-45ef-9528-f7da5d8abdc5.png,3.0
a3538d0b-c026-42ff-8f1c-13db9000b612.png,0.0
681d776e-5fd6-49f4-b9cb-d6470ffb32e8.png,0.0
7dc2a3e1-474a-4515-b0f2-0f0531c06936.png,2.0
7970f4ec-16cd-4865-83ef-04a55d74067d.png,0.0
f3361d9c-e492-4b9a-8890-97e286a4a588.png,6.0
5a20c767-d982-4c01-96a9-13f63a56bd3e.png,6.0
f5d23fd1-330e-4b90-b904-904e4a756c45.png,0.0
8e163a68-5f6f-4bac-8235-3febacbc3e7e.png,0.0
7a2b7ee0-efe3-4759-8ebb-eb9ac197bb11.png,0.0
fe9066f2-d2d2-4b9e-887a-77a08b6e3910.png,0.0
37edd4d3-d6fd-4dcb-b132-0ba9ff5d50d8.png,0.0
8e0b5775-53f8-4aca-a5af-7499c6188a54.png,0.0
3a1efe33-208f-4d76-a743-04e943af3dcf.png,6.0
781891b9-df50-4d3e-b4de-6920f88294ae.png,3.0
dc49dbc4-fa81-4414-b2ec-bd72a07c62ab.png,0.0
1eea8990-2370-451e-8fd9-7bb072ed1413.png,0.0
9f349f1f-d6de-422d-9ece-bdcd3208a1b5.png,3.0
7be2ef3d-b54f-4930-8ed1-3789db80b97f.png,1.0
fa4a7520-3c41-45eb-96da-62b90cc6aa1b.png,1.0
e87b9c31-c654-47ee-b455-af3d6ddd57f4.png,3.0
26f82a1b-7df0-458a-8d45-4164e419fc90.png,5.0
0e044390-1268-48d6-9668-04a3c8587e03.png,1.0
43cac20a-9776-46ab-9fb8-90b8dff252d4.png,0.0
37381435-9f41-4a4f-babf-de75f459a8dd.png,0.0
aa125738-7b6d-4c02-a48f-f98f024a82d0.png,0.0
f7baab40-fbe8-44e4-ac4a-39914b89db54.png,0.0
0387e6ef-7a9d-4f50-b2a1-92b6f34978b7.png,0.0
3efa57e0-693f-4d7d-9548-c4900f2421c2.png,5.0
b7439a30-0fd9-4097-9be7-05c13800ca7d.png,2.0
3f415ceb-14eb-4f3f-9cbd-3d8d9c8a3f49.png,0.0
98c5e6b4-4135-4d71-aa8e-12cfc951012d.png,0.0
cd578c13-d9c0-44d1-8d69-0c4fd854375e.png,6.0
ad1e7788-d531-4ac9-8d24-7f8f598f3f12.png,0.0
b2e6f726-508e-430d-a182-43e05a738a37.png,0.0
d5803043-29ed-46cc-a2c8-40f361c3bf94.png,6.0
f044353d-239e-4239-8339-bfe9ff95ad13.png,2.0
841dcf99-0630-4284-8587-d6eeab36d5b2.png,0.0
58019f88-43aa-46a9-87f5-6cb78457da16.png,0.0
f87b1e38-b6e4-4679-b4bb-e68358841e88.png,3.0
94193b4d-638f-4c04-baa6-d76660ba8bfb.png,6.0
fce91f57-e6aa-4d58-bc2d-9ca9b5360e66.png,5.0
f75ccdb3-be91-4835-bcba-a4703a9e6b97.png,0.0
c7dcaacc-fa5d-4d41-bebb-5e282505d284.png,0.0
202727de-2c56-44a9-937e-c1cb40f8e920.png,3.0
585fb5d2-e4cb-4b1e-8278-7ac7aa76cd56.png,6.0
00a90cd0-1b9b-4a3d-93f5-73e60c11c6cd.png,3.0
7fe9f243-bea7-4f4f-9d2e-f61ec04b9217.png,6.0
70d1a804-0aed-40b2-8358-342fe2f37578.png,5.0
3819e4e3-c774-4cad-83c7-e732de927b75.png,0.0
4708aca2-0cd5-4627-ab8d-d6a4eec3f166.png,5.0
5d075483-0888-4c6c-a993-5745cf34fa0f.png,5.0
b7fa194b-46e5-4f13-af55-a19cf72f43ec.png,5.0
38a28250-5149-40c5-8f9c-3eb077670183.png,4.0
ca649834-9c4b-4889-b89a-38c9d7635576.png,6.0
d042eac2-6f25-4522-9745-9ebad3da7284.png,0.0
6db1c0b0-2f57-4356-93ac-73f5d67e9e71.png,0.0
5a1f3e8b-3e7d-4f34-b085-0c74ade00837.png,0.0
9f213073-e874-4642-9b7b-40d7e74ab8a0.png,0.0
6e1c7df7-f968-44ad-93b3-0513c378b483.png,3.0
7d531fd8-c5e5-4c64-ba63-c09888077b63.png,0.0
1b726cb9-3679-4fbf-838d-e3f245a01af4.png,6.0
2930e8b4-366f-4253-af5e-cc8a1fb62ffe.png,1.0
314bc61f-a17d-4a01-ac57-d3215b1c0d39.png,0.0
d2dcac80-17a6-41aa-a123-37d749eec258.png,1.0
47e49eee-84aa-4300-96ea-0b3c3c4e14a3.png,1.0
28c1d17b-7187-455c-8aaf-c68a05355dfb.png,1.0
70d23a0c-5b75-4910-9ef3-fd0d1b061928.png,1.0
96c4c949-c256-45dd-94da-63974a6d19b4.png,2.0
a81214e2-9fdb-4ebb-8704-b8cb7ff35b01.png,5.0
958633ea-7d06-4b9b-a403-10f279a76562.png,1.0
381c1ee3-f3de-4ac7-890e-bf83789b8f46.png,1.0
fc7b77a8-bc4f-4d2f-bd7a-6c1ccc41eeaa.png,2.0
c7237b9e-627d-455d-ae21-2de40ddb2986.png,5.0
0f1d9947-899a-40d2-9a5d-038d2a088ec3.png,5.0
7e0fd904-4cee-414c-a39e-046afa696cf6.png,5.0
8d85f9f8-07bf-4960-8738-c59def112508.png,5.0
40755a3e-6189-441f-977b-4f129d4f0aa1.png,5.0
c389afa1-ffc3-4966-99fb-a05a8311b239.png,5.0
114e30e9-2269-4904-8cf8-4ae9d1ce5830.png,5.0
1365de64-3f4d-41f8-ac21-57abfc93fc9e.png,0.0
d13cfb1b-b60d-478d-af72-bb263fd9e787.png,0.0
4ca360a6-274e-48ca-9b70-d4bb61f3a333.png,3.0
079056b0-c00e-4626-b42b-f014d66038f7.png,5.0
bb388c5c-e877-4218-a11d-5ec76241025e.png,5.0
7e0795a2-ef45-425e-9607-32266c225d5c.png,5.0
2aef7533-24e8-4bd6-9ff7-1209b3811fab.png,5.0
b87955f2-f3ef-4312-8277-f47b7bb89505.png,0.0
082e9b6f-661c-4eea-ba51-e893d5ad9886.png,0.0
2459ab46-b701-493f-a29f-c2b8a5e47c48.png,0.0
519efca4-6eda-47d6-9db8-817710567fe0.png,6.0
89adac84-9dee-4aad-8d93-3da37cda607d.png,6.0
