image,source
a54db95d-3ba7-432f-8777-badc31b853b6.png,0.0
3dd468fc-90f1-4add-8cce-31801d2f78f6.png,0.0
2702b937-a6d1-4f45-acb9-13067399e721.png,0.0
2f35cdff-33ed-415d-8256-5333339d417b.png,0.0
8d7b8f55-4331-4ff7-91b8-0bd57dc819c3.png,4.0
9c3fb89b-b6e7-4df0-a4f9-efa39279139e.png,2.0
c944dba8-9017-4ee7-ac8c-86dc7b246206.png,6.0
40df1dcc-bd4b-467b-99f9-23edfdf8ccf0.png,5.0
62b379c9-f2ce-463f-99e1-ecdf4565b56b.png,6.0
d5d1c23e-3927-414a-a5a7-62d9cd802778.png,2.0
0a0336a3-3ab9-49d8-8917-521bd66e54f8.png,1.0
543c39a3-d938-441d-bbfc-46aadde1ad42.png,5.0
05abdc06-d996-4af4-b830-2b317e217e12.png,5.0
fb7b40f5-c481-4ca3-b07f-dc4741f98f33.png,5.0
ec200aef-0bf7-4331-9c0c-c1529ed813c8.png,5.0
95880022-36e6-4df7-bbe6-c94886b22c46.png,3.0
06b29bda-1780-4a81-b560-98f42c341a5e.png,4.0
618efa3d-5728-4693-a301-5941dcdd0e7b.png,0.0
67437578-4678-4311-967c-7900fbe7545f.png,0.0
c0edfe8f-6676-4773-8ec7-07f687aca6f9.png,0.0
aceb6929-544d-4256-bc32-a117fdd51274.png,5.0
66974c26-89d4-42c7-95a7-367e974b8e06.png,0.0
e481c1d0-6fb6-408b-aa15-9d7bab126ecd.png,2.0
91e482a7-86f1-42f7-857a-26be15c71a44.png,0.0
c4581b95-fa26-4c02-a582-8ce80d06c1c8.png,6.0
01309b3d-f333-497a-a5c7-43520891c2cd.png,0.0
ccceb7a0-712e-49cb-b8ee-39291592bb4c.png,0.0
101a6b25-cffd-4b74-8287-62faff7d82e2.png,6.0
5790b12a-9921-4187-ac77-97a3d19b31f5.png,2.0
43d51e59-5f48-46a2-ae17-7377282fb760.png,2.0
00fe61aa-0cf3-43f9-96dd-0ea9cde87c45.png,0.0
d4b9ba16-f0c2-45f4-923d-c15bd3cbe35b.png,0.0
0554c1a0-bf86-45dc-8f68-1b440d38e416.png,6.0
07bfaa10-ad16-4c3b-b26b-1b494750eaee.png,0.0
e5aff9df-f23d-4c17-a7ed-eb69ce6a46bc.png,6.0
1ffb7662-4403-4056-be3d-01ea8c0e0513.png,0.0
101290ff-2226-41d6-a4cc-a69fc252a9ce.png,2.0
067e4950-25f0-4409-8dbc-f21dabc83cc3.png,1.0
4234f4cc-7958-440d-b8e7-47865d859c51.png,4.0
c3901e90-112c-40b3-9bf9-dcff7f5ea496.png,0.0
d9978abd-11e4-4bc2-9102-240fc03959c3.png,5.0
c268818e-1b64-40c8-b850-800a1a4677e3.png,5.0
43630b85-179a-44e1-a191-3e533222c103.png,5.0
1717792a-e9ee-4154-b655-aeaf559f1be8.png,5.0
4fe2bcf4-2b24-427f-a71a-7de5a2329f65.png,4.0
f833c7f4-7324-417d-8be9-ccd8f3580b9b.png,1.0
e1472f39-39f1-46e7-bccf-e983012b8b13.png,0.0
c72397bf-5c6b-41ad-9de2-39eaa2b16be0.png,0.0
65ff9993-f622-41b1-97f5-52eeafb0064d.png,5.0
fd23b1fa-dca8-42bb-9843-c57f3b97ff45.png,5.0
9ede624d-4615-4406-9eaa-895b1792c19c.png,0.0
f5753c69-a5f2-46d8-be89-292345d706ff.png,0.0
6a573261-8b27-4edd-88cc-3f819b65c794.png,4.0
6b02614f-2afe-4960-b812-253ca9add053.png,5.0
5325619f-e230-43e6-8a59-8db74995a668.png,5.0
0297027f-b8f5-4f6b-a5d4-e1277f175c6c.png,3.0
3726199f-96aa-4107-81a0-4b7fe2f68256.png,3.0
92368fe4-e5e6-48ff-929b-e15838c15bdb.png,0.0
614ac695-88a7-4b1f-9341-10699bc7413b.png,0.0
faed493f-c6be-42ae-974a-810fef38dae5.png,4.0
1ce35209-7837-470a-94a6-a78cb5d30541.png,1.0
44916b40-b5b3-4e2f-bc1b-80fddb17e7e2.png,0.0
302c4b3d-d6f2-4751-9192-53650be0d0b9.png,0.0
81b2ae28-a82d-4197-8bfc-b2929e1c9d9c.png,0.0
e396e143-d377-40f6-933b-88ce3bd6719b.png,3.0
8e2b4017-708c-4075-8887-f32f5da5bf2e.png,5.0
69b87d59-45ab-424b-a6c1-5759d956291f.png,5.0
f88a206a-109e-4dde-bd13-603b24a71b79.png,5.0
5cbcd54c-f69a-4d10-9919-1a528223eb9f.png,5.0
acbe9691-79b4-4c5e-9da1-374de5c56e2c.png,0.0
2846801d-6a02-463d-83a9-df9e2c6a64dc.png,0.0
188177d0-8311-47b7-be9d-407240740a36.png,5.0
b1065dbf-34bf-4da5-b198-679160cba8bf.png,5.0
75c2248d-3700-4a39-a6d6-42fd4fe632da.png,5.0
cd36d08c-2e1e-4beb-9986-630a408a545f.png,6.0
1ff64517-50bb-477c-b24e-392ed54030e3.png,5.0
f5de2e57-29c3-48ae-b5bc-b2536683f93a.png,0.0
87afcba3-d234-446e-9f67-349424fc46c2.png,0.0
2eb23175-dbdc-4a34-8958-515050af8a22.png,6.0
edbda2d0-1a17-436f-9224-14a188452c66.png,0.0
01620add-2305-4b55-b3f0-69f0a54c12a1.png,3.0
3aebd103-7337-4c0c-b319-2d25ecb4a892.png,6.0
2a2e65aa-cb85-4886-b8d5-6ec5bfda8897.png,4.0
c4025bff-4e55-4ba6-b69b-4f4f3fc9da88.png,5.0
1ebe963c-86a5-43f5-b005-9a8dea9f4ff2.png,0.0
d51bd7ac-caaf-4761-8a84-553923cec972.png,0.0
a4a97a03-2051-4dbe-9d43-14bcdbd1ddad.png,4.0
5899818a-035d-41f1-980a-745c108e1fe3.png,2.0
15dfd6ea-6047-470f-9e20-8372c89fb829.png,6.0
bc68903d-5793-4c02-aaed-5786393b1155.png,0.0
a5f1781d-ec4f-4799-84bc-715d10497c89.png,3.0
fc893fef-5bd3-4f4e-b698-feaaf022d86c.png,2.0
c9ecf3b9-9b36-406a-b296-495816eff040.png,1.0
f5c7abde-c2d2-4b3e-bce6-a965066cd8ef.png,3.0
f965af01-7ca1-432b-93e3-4e63dd389dba.png,3.0
05a813e1-6132-4fa8-a168-3d0072f52ae9.png,3.0
a3b8d06c-c187-40ad-8fa8-5d157cac9929.png,1.0
1fde1991-ebb3-48c2-bd87-9354695eb4ba.png,0.0
633dea60-4983-461c-9016-2e83b5c66112.png,3.0
f83c172e-60bb-4fea-ab7e-f449f06e3962.png,0.0
9297e29c-b213-4e31-90f9-0de7cce51f82.png,0.0
bba00b94-5657-4c6c-90d8-0a96494cdd30.png,4.0
972f7ee3-2498-46c4-afb0-7562d3553810.png,6.0
a441d2fd-7d14-4673-99c1-10f68327d0a6.png,6.0
bc0d468e-710e-406e-976c-8ae612fcd648.png,6.0
3b6b0361-dff0-43f1-986b-85f0c20b9bc9.png,0.0
60f47a9c-b3d4-4c8d-accb-2574529832b5.png,0.0
102c951d-d5b8-47ed-9e81-bbca4e7078d4.png,4.0
1df8f189-0678-448b-a2c1-19297929666e.png,6.0
477cb184-40a1-4120-b96b-6730ae7d3e3f.png,3.0
89cad806-5ed2-4092-b1c3-7d9f77e890da.png,0.0
c6681d3b-4f97-4965-a368-fd893eaae43a.png,0.0
34ddb078-f6c2-4c7c-a807-46e57d8929be.png,0.0
15ebbea5-894f-45e6-8839-76f55af317eb.png,0.0
de517af5-5292-4ae1-a9ab-8af834269058.png,0.0
58482f24-af05-488a-b3d1-c98c62da1101.png,0.0
5e4af723-1da7-497d-9537-c247b3980201.png,6.0
b47e181d-0f5e-4c0f-82ae-330890eda8e8.png,1.0
ecab38df-1250-481e-8e79-6bf3c5aec2c6.png,2.0
5060588a-e6e7-4846-a48c-a90df3e5dee0.png,0.0
84697ff5-e07f-489c-bd1d-00eb791d1ff1.png,0.0
8edc23ea-f9ce-4841-8c58-80ef5eb70b3f.png,0.0
c6a2d0f2-bb16-454d-ba25-33ea5f46ac2d.png,0.0
25067925-8746-4057-9bb1-fcb690cc3bd7.png,5.0
da1d6238-4ab2-496f-a01b-fb2d02bcf0d7.png,5.0
56fcc262-2588-4af0-b658-f8c898467cbb.png,5.0
8ffb6c47-d397-4a37-9d36-d74ccc5fdaa8.png,0.0
a8fd6fee-8abd-429a-b62b-2e28acf37487.png,0.0
86b9dab4-8d30-4aaa-a142-6e07a1436384.png,0.0
5957f260-df93-4e4d-abac-8b1aecd953a8.png,0.0
1711820d-88f2-4184-bb40-dbeba299e20e.png,6.0
6b1b45ab-cadf-4395-a218-b5e22983659f.png,1.0
c4f67a08-a6b9-4ae2-8952-8b4e7f3e41b3.png,5.0
d8fff4e3-85c2-4880-8c4e-f3652bcea7b9.png,0.0
aa7f4540-6ebe-491e-b410-7e0739e697b4.png,0.0
e92c63a5-6c39-451a-a4f5-99c9ee64681b.png,0.0
d999a46d-6675-45b1-9084-6392152bcf56.png,0.0
c2ab0b29-f943-4b3d-9138-100010ae1020.png,6.0
7ad03b90-0435-438c-ba8d-9ff611f9948a.png,0.0
a7392aec-ce01-4eff-96cd-bb1cc24d21d8.png,0.0
a8d141b8-f5e8-4e56-9203-ea2022af28e0.png,0.0
c0bed34d-ad0e-4bd6-b4c9-4ce3d8f77df2.png,6.0
70db04f5-eda9-434c-8c80-e284b067983e.png,0.0
f1f3fda2-9a87-4915-8f30-35c0ef8f1067.png,6.0
81132514-44c4-4b1a-8acf-f05309b96a94.png,0.0
d1babbda-40f4-4505-8774-aec1caefc2c4.png,1.0
22b54901-5d3c-4d81-a1ea-6106dce18e77.png,5.0
bf66ba27-51d8-4bde-9ed5-d8172e9ff4e3.png,1.0
034ac1b8-5aeb-4a51-a204-375675cb11b4.png,0.0
249b237e-7325-4e32-b20f-15313501f59e.png,0.0
bca27c47-11a7-4813-8d56-4581050c7b45.png,0.0
3a33a578-ec14-4680-b6d1-2319dc3e301f.png,5.0
7d50d96a-27a2-4b31-b429-74481b52bf71.png,1.0
e475c7c5-ddb4-4e21-ab42-97069e386742.png,2.0
92263db3-a42c-403f-a2b4-b8361d6361e7.png,0.0
19f8eeec-0bcd-467a-a486-b1af8b2f5974.png,0.0
c7550715-332a-4174-b79c-e9ba6e866ead.png,0.0
b14e150e-d723-41df-b06f-088c471256b5.png,0.0
07edff5d-c5d6-4d25-872f-ceceef65ffd0.png,0.0
1fd3a750-4f40-4f59-b16e-6eb63731ad3b.png,0.0
efb6de8e-dab1-4b95-b970-309cd0db82f2.png,3.0
fb42be21-3513-4d04-be1a-44729a29b5e8.png,5.0
250861ce-c367-4b4b-91c5-2e05c26f2f51.png,6.0
fd30d732-5c9a-4e42-a313-b21c30eb142c.png,3.0
d312a491-b92b-41df-bf82-fa311f40f8ba.png,6.0
691362b2-f660-4f85-beb0-d96e6725193d.png,0.0
35427563-bb91-44f0-80a9-fdc5791b1ce8.png,5.0
f1ce90c6-14be-4e75-8a7a-e0455b3019f9.png,0.0
5bf95cb1-f296-4234-9988-bdff1c1381f6.png,4.0
9aab5862-cc73-4473-a80a-cb24846a96ed.png,0.0
32768fe6-ef61-4f60-af5d-c98e1517f4d9.png,1.0
7aa8f7a5-7ebb-4103-9e75-fc19d7b39e42.png,0.0
f2cd0398-24f9-4006-a81e-39a762d0ea4e.png,0.0
dc0b6323-0b55-4dab-abbd-1aac216b9e2f.png,5.0
e54fb2e3-2a65-413e-b703-7f8132eb7f56.png,3.0
02100aa2-cfd3-448f-ab5b-ede214fd2e9a.png,0.0
8bc73efb-93fb-449e-bd60-62445282e030.png,3.0
b60077ed-5934-4ee4-9d3c-f8f4047540b4.png,3.0
a6ea357c-0c11-4bbd-90c2-76c05bac695d.png,3.0
d21c54fc-4077-4f20-b5c9-56a7a867583e.png,3.0
40672ec8-9060-49ce-8c99-f3018181d4b0.png,0.0
00c4d78e-efb6-46b5-862c-836934f879b1.png,0.0
3d590ba5-3a53-4cdb-876c-5adfa0e56480.png,0.0
5d51b1b7-5082-45ac-8c0b-18b0fbe43d9d.png,0.0
4ef53264-3975-4f67-aa98-34f86fb2e1bc.png,0.0
d926441a-a23a-460c-a745-d373f2f011c5.png,0.0
b24e08a5-0a4b-4468-a5a2-cd14fefd25cd.png,0.0
a01f29b8-8da3-403e-82d0-9b5e522b692d.png,4.0
36ca30f1-f919-4a74-8b78-17ac44456a6e.png,0.0
00b050d4-77c7-4e6b-8587-d72e43840d98.png,6.0
c4a80640-4292-4877-a79c-2cb1de825212.png,0.0
02ca194e-c01c-4471-9362-149a0720ef08.png,0.0
daa77d23-6db0-4a6e-8aa2-2adc794d1320.png,0.0
f3ffdc6b-dbd0-4584-b4e0-697c9fb9298d.png,1.0
69bc639a-5a13-4a97-a76c-ee037d3bd6c8.png,1.0
3d583400-2968-4533-a798-c2b7863b1a54.png,6.0
a02766c4-8c11-4388-87e1-a7c9c5ddd152.png,2.0
ee5494d5-daf5-4781-8f46-efbdacd9c785.png,6.0
ff21fc9d-e0cb-47c1-98df-d7f1a7f709e6.png,5.0
5e0ebd2f-8f17-4a93-ba7a-a935d9422762.png,5.0
ed83beb7-9c41-44af-8c78-80c39d1be86c.png,4.0
a011b491-121d-4c53-8a23-39cfdd80247c.png,1.0
dddab7f0-f6bd-44ff-80f4-892ace969581.png,1.0
ea3c24f2-356a-4022-beb1-0af3db0b8c56.png,3.0
b5ca9de1-703e-496f-8a41-51f455e8b75e.png,3.0
9665aa60-561e-4648-83c0-e96a998d7ecf.png,5.0
733c7a8c-1245-4c40-bc3c-5be1281a173a.png,3.0
86efee61-6230-448e-9e72-84c9d21afaa5.png,0.0
